id,title,description,body,url,posted,visible
136,ONCLive - Next Phase of Prostate Cancer Treatment,Dr. Kirsh speaks on advancements in prostate cancer treatment.,"<p>
	Dr. Gary Kirsh, president of The Urology Group, talks about the outlook on prostate cancer treatment.</p>
<p>
	<a href=""http://www.onclive.com/conference-coverage/lugpa-2016/dr-gary-kirsh-on-this-exciting-phase-in-prostate-cancer-care"" target=""_blank""><img alt="""" src=""/Media/865/ONCLive_Kirsh_exciting_times_for_prostate_cancer_treatment_Nov_2016.png"" style=""width: 700px; height: 628px;"" /></a></p>
<p>
	&nbsp;</p>
",2016/11/04/onclive-phase-of-prostate-cancer-treatment,2016-11-04 09:16:28,1
137,ONCLive - Use of Fusion MRI in Prostate Cancer,Dr. Philip Buffington explains how Fusion MRI helps in the diagnosis and treatment of prostate cancer. ,"<p>
	Dr. Philip Buffington, chief medical officer of The Urology Group, explains how physicians use fusion MRI in the diagnosis and treatment of prostate cancer.&nbsp;</p>
<p>
	<a href=""http://www.onclive.com/conference-coverage/lugpa-2016/dr-buffington-on-the-use-of-fusion-mri-in-prostate-cancer"" target=""_blank""><img alt="""" src=""/Media/866/ONCLive_Buffington.png"" style=""width: 650px; height: 365px;"" /></a></p>
<p>
	&nbsp;</p>
",2016/11/08/onclive-use-of-fusion-mri-in-prostate-cancer,2016-11-08 09:59:58,1
138,Urology Times - MACRA ,Dr. Kirsh weighs in on value-based care legislation (MACRA),"<p>
	Dr. Gary Kirsh, president of The Urology Group, weighs in on recent legislation that better enables urologists to treat patients.</p>
<p>
	<a href=""http://urologytimes.modernmedicine.com/urology-times/news/fee-service-hamster-wheel"" target=""_blank"">Click to read full article.</a></p>
<p>
	&nbsp;</p>
<p>
	<img alt="""" src=""/Media/868/UrologyTimes_ACA_Kirsh_11_9_16.jpg"" style=""width: 683px; height: 677px;"" /></p>
<p>
	&nbsp;</p>
",2016/11/10/urology-times-macra-,2016-11-10 09:31:05,1
139,"55KRC - Ken Griffey, Sr. ","Interview with Ken Griffey, Sr. about prostate cancer run","<p>
	Ken Griffey, Sr., a prostate cancer survivor, talks with 55KRC&#39;s Brian Thomas about the disease. Griffey is honorary chair for The Urology Group&#39;s 10th annual ZERO Prostate Cancer 5k/10k event, taking place on October 15.&nbsp;</p>
<p>
	<iframe allowfullscreen="""" frameborder=""0"" height=""315"" src=""https://www.youtube.com/embed/n7HTNcCp1sU"" width=""560""></iframe></p>
<p>
	&nbsp;</p>
",2016/10/15/wlw-race,2016-10-08 09:57:09,1
140,Cincinnati ESPN 1530 - Prostate Cancer Run,"Ken Griffey, Sr., and Mo Egger discuss prostate cancer","<p>
	<span style=""font-size: 13.024px;"">Ken Griffey, Sr., a prostate cancer survivor, talks with Cincinnati ESPN&#39;s Mo Egger about the disease. Griffey is honorary chair for The Urology Group&#39;s 10th annual ZERO Prostate Cancer 5k/10k event, taking place on October 15.&nbsp;</span></p>
<p>
	<iframe allowfullscreen="""" frameborder=""0"" height=""315"" src=""https://www.youtube.com/embed/5zGjDFkYREE"" width=""560""></iframe></p>
<p>
	&nbsp;</p>
",2016/10/12/cincinnati-espn-1530-prostate-cancer-run,2016-10-12 10:06:21,1
141,"700 WLW - Ken Griffey, Sr. ",The Eddie & Tracy Show cover upcoming prostate cancer run,"<p>
	Ken Griffey, Sr., talks with Eddie from the Eddie &amp; Tracy Show, along with Mark Balzer, about the importace of early screening for prostate cancer.&nbsp;</p>
<p>
	<iframe allowfullscreen="""" frameborder=""0"" height=""315"" src=""https://www.youtube.com/embed/uBJ2fway4y8"" width=""560""></iframe></p>
<p>
	&nbsp;</p>
",2016/10/11/700-wlw-ken-griffey-sr-,2016-10-11 10:09:19,1
143,WCPO - Pearl Harbor Event,WCPO interviews WWII veteran Jay Solomon ,"<p>
	<span style=""font-size: 11.84000015258789px;"">Army Air Corps veteran, Jay Solomon, shares his story of WWII with WCPO&#39;s Rose-Ann Aragon at The Urology Group&#39;s Pearl Harbor Day luncheon. The medical group sponsored the event to honor its patients who are WWII veterans.</span></p>
<div>
	<iframe allowfullscreen="""" frameborder=""0"" height=""315"" src=""https://www.youtube.com/embed/1-ajuGJ2Tq0"" width=""560""></iframe></div>
<div>
	&nbsp;</div>
",2016/12/07/wcpo-pearl-harbor-event,2016-12-07 11:12:28,1
144,WCPO - WWII Veteran Shares Experince,Morton Ballin shares his experience fighting after the attack on Pearl Harbor. ,"<p>
	<span style=""font-size: 11.84000015258789px;"">Army veteran, Morton Mallin, shares his story of WWII with WCPO&#39;s Rose-Ann Aragon at The Urology Group&#39;s Pearl Harbor Day luncheon. The medical group sponsored the event to honor its patients who are WWII veterans.</span></p>
<div>
	<iframe allowfullscreen="""" frameborder=""0"" height=""315"" src=""https://www.youtube.com/embed/kUSbQs2VPT8"" width=""560""></iframe></div>
<div>
	&nbsp;</div>
",2016/12/07/wcpo-wwii-veteran-shares-experince,2016-12-07 11:17:05,1
145,WKRC - Covers Pearl Harbor Event,WKRC's Megan Moore previews veteran event,"<p>
	Local 12 provides on-site coverage of The Urology Group&#39;s commemoration of the attack on Pearl Harbor at a luncheon in Sharonville.&nbsp;</p>
<p><iframe width=""560"" height=""315"" src=""https://www.youtube.com/embed/VEQL_d3G7qQ"" frameborder=""0"" allowfullscreen></iframe>
	&nbsp;</p>
<p>
	&nbsp;</p>",2016/12/07/wkrc-covers-pearl-harbor-event,2016-12-07 11:45:31,1
146,WLWT’s Courtis Fuller Covers Veteran Event ,"Veterans Walter Kraus and Robert Watson share their WWII stories. 
","<p>
	WLWT interviewed veterans Walter Kraus and Robert Watson at The Urology Group&rsquo;s Pearl Harbor commemoration event. Watson was awarded the Congressional Medal of Honor as one of the first African-American Marines. Princeton High School students, Joey Noertker and Nick Dryden, talk about their &ldquo;living history&rdquo; project for WWII.&nbsp;</p>
<p>
	<iframe allowfullscreen="""" frameborder=""0"" height=""315"" src=""https://www.youtube.com/embed/U2MgkNKcHUI"" width=""560""></iframe></p>
<p>
	&nbsp;</p>
",2016/12/07/wlwt-s-courtis-fueller-covers-veteran-event-,2016-12-07 11:46:36,1
142,Enquirer - Pearl Harbor Day,The Urology Group recognizes 75 WWII veterans for Pearl Harbor milestone. ,"<p>
	<a href=""/Media/967/Enquirer_Pearl_Harbor_TUG_Dec_2016.pdf""><img alt="""" src=""/Media/872/Enquirer_cover_Pearl_Harbor.png"" style=""width: 639px; height: 889px;"" /></a>The Urology Group hosts 75 WWII veterans in commemoration of the attack on Pearl Harbor at a luncheon in Sharonville. &nbsp;</p>
<p>
	<a href=""/Media/967/Enquirer_Pearl_Harbor_TUG_Dec_2016.pdf"">Click to read full story.</a></p>
<p>
	&nbsp;</p>
",2016/12/08/enquirer-pearl-harbor-day,2016-12-08 08:21:59,1
147,WXIX Covers Pearl Harbor Event,Veterans Mike Kunnen and Jack Snyder talk about their WWII experiences. ,"<p>
	<span style=""font-family: Helvetica; font-size: 12px;"">FOX19&#39;s videographer, Dave Smith, interviews veterans Mike Kunnen and Jack Snyder about their WWII experiences at a luncheon sponsored by The Urology Group. The luncheon was organized to commemorate the 75th anniversary of the attack on Pearl Harbor. &nbsp;</span></p>
<div>
	<iframe allowfullscreen="""" frameborder=""0"" height=""315"" src=""https://www.youtube.com/embed/fiQsuc3QT1I"" width=""560""></iframe></div>
<div>
	&nbsp;</div>
",2016/12/07/wxix-covers-pearl-harbor-event,2016-12-07 12:17:14,1
152,FOX News - Shockwave Therapy for ED,Dr. Kevin Campbell comments on a shockwave therapy for ED that could soon come to the U.S. ,"<p>
	Dr. Kevin Campbell made national news with commentary on a shockwave therapy for ED that could soon come to the U.S. Studies show that the therapy may treat the disease itself, not just the symptoms.</p>
<p>
	<a href=""http://www.foxnews.com/lifestyle/2017/04/10/shockwave-therapy-for-ed-what-to-know-about-treatment.html"" target=""_blank""><img alt="""" src=""/Media/909/News_ED_shockwave_FOX_News_2017.png"" style=""width: 550px; height: 1134px;"" /></a></p>
",2017/04/10/fox-news-shockwave-therapy-for-ed,2017-04-10 08:48:49,1
120,Women's Health Magazine,Why you keep peeing your pants,"<div>
	Ever feel a little bit of pee slip out when you didn&rsquo;t plan on it? No need to blush&mdash;it happens to millions of women, and not just the ones in your grandma&rsquo;s bridge circle.&nbsp;</div>
<div>
	&nbsp;</div>
<div>
	Did you know that 10.3 percent of women between the ages of 19 and 30 experience urinary incontinence (that&rsquo;s the medical term for unintentional leakage).</div>
<div>
	&nbsp;</div>
<div>
	Dr. Philip Buffington of The Urology Group speaks to women in this article from the June issue of Women&rsquo;s Health magazine.&nbsp;</div>
<div>
	&nbsp;</div>
<div>
	Click <a href=""http://www.womenshealthmag.com/health/reasons-for-urinary-incontinence"" target=""_blank"">here</a> or on the image below to read the full article.&nbsp;</div>
<div>
	&nbsp;</div>
<p>
	<a href=""http://www.womenshealthmag.com/health/reasons-for-urinary-incontinence"" target=""_blank""><img alt="""" src=""/Media/788/062216_PeeYourPants_Article.png"" style=""width: 650px; height: 841px;"" /></a></p>
",2016/06/22/women-s-health-magazine,2016-06-22 09:35:39,1
148,Business Courier - Dr. Edwards named CMO,Dr. Brooke Edwards is named chief medical officer.,"<p>
	Click to read story online.&nbsp;</p>
<p>
	<a href=""http://www.bizjournals.com/cincinnati/news/2017/01/06/one-of-cincinnati-s-largest-doctor-groups-names.html"" target=""_blank""><img alt="""" src=""/Media/883/Edwards_article_final.png"" style=""width: 700px; height: 892px;"" /></a></p>
<p>
	&nbsp;</p>
",2017/01/06/business-courier-dr-edwards-named-cmo,2017-01-06 13:48:22,1
153,WLW Radio - Prostate Cancer Testing Guidelines,"Dr. Gary Kirsh, president of The Urology Group, talks with Bill Cunningham about the decision reversal regarding prostate cancer testing. ","<p>
	A government panel reversed its earlier decision about prostate cancer testing, suggesting now that early detection is key to preventing advanced prostate cancer, a position The Urology Group and other large urology practices across the country have long advocated.</p>
<p>
	<iframe allowfullscreen="""" frameborder=""0"" height=""315"" src=""https://www.youtube.com/embed/c38PiqLlfGA"" width=""560""></iframe></p>
<p>
	&nbsp;</p>
",2017/05/19/wlw-radio-prostate-cancer-testing-guidelines,2017-05-19 11:10:40,1
154,Women's Health - Why Vasectomy?,It may surprise you why some men get vasectomies.,"<p>
	Dr. Kevin Campbell gives recovery advice in an article that talks about the surprising reasons some men choose to get vasectomies.&nbsp;</p>
<p>
	CLICK HERE FOR THE FULL ARTICLE IN WOMEN&#39;S HEALTH MAGAZINE:&nbsp;<a href=""http://www.womenshealthmag.com/sex-and-love/male-vasectomy"" target=""_blank"">http://www.womenshealthmag.com/sex-and-love/male-vasectomy</a></p>
<p>
	<img alt="""" src=""/Media/919/Campbell_quote.JPG"" style=""width: 537px; height: 177px;"" /></p>
",2017/05/30/women-s-health-why-vasectomy-,2017-05-30 11:58:43,1
149,Enquirer - Edwards Named CMO,The Urology Group has named Dr. Brooke Edwards as its new Chief Medical Officer. ,"<p>
	Click to read story online.&nbsp;</p>
<p>
	<a href=""http://www.cincinnati.com/story/news/2017/01/17/cincinnati-health-briefs-jan-16/96505190/"" target=""_blank""><img alt="""" src=""/Media/888/Enquirer_EdwardsCMO.jpeg"" style=""height: 616px; width: 650px;"" /></a></p>
",2017/01/24/enquirer-edwards-named-cmo,2017-01-24 14:27:08,1
150,American Israelite - CyberKnife,Dr. Kirsh talks about CyberKnife treatment for prostate cancer,"<p>
	The American Israelite interviewed Dr. Gary Kirsh about CyberKnife. The Urology Group has treated more than 1,000 men with this advanced prostate cancer treatment technology.</p>
<p>
	Click image to read story.</p>
<p>
	<a href=""http://www.americanisraelite.com/special_sections/mature_living/article_c1365f02-e259-11e6-b36c-3bc3aff17122.html"" target=""_blank""><img alt="""" src=""/Media/889/Dr.-Kirsh_Article_AmericanIsraelite.jpg"" style=""width: 700px; height: 1022px;"" /></a></p>
<p>
	&nbsp;</p>
",2017/01/30/american-israelite-cyberknife,2017-01-30 15:18:32,1
151,Cincinnati Business Courier Names Health Care Heroes,Dr. Karl Braun was named a 2017 Health Care Hero by the Business Courier,"<p>
	On Thursday, February 23, Dr. Karl Braun was named a winner in the Cincinnati Business Courier&#39;s 2017 Health Care Heroes award program. Dr. Braun was noted for his missionary work as well as his dedication to U.S. veterans.</p>
<p>
	<img alt="""" src=""/Media/893/Courier_article_Braun_Hero_2_27_17.png"" style=""width: 700px; height: 1074px;"" /></p>
",2017/02/24/cincinnati-business-courier-names-health-care-heroes,2017-02-24 09:56:16,1
155,Cincy Magazine - Independent Physicians,Dr. Gary Kirsh discusses advantages independent physician groups offer to patients.,"<p>
	The Urology Group was recently interviewed about its status (and preference) as one of the largest independent physician groups in the Tri-state. For patients, they offer better, cheaper and faster treatment options through highly specialized physicians and staff.&nbsp;</p>
<p>
	<img alt="""" src=""/Media/923/CincyMag_Independent_Physicians_June_2017_V2.png"" style=""width: 600px; height: 825px;"" /></p>
<p>
	&nbsp;</p>
<p>
	&nbsp;</p>
",2017/06/09/cincy-magazine-independent-physicians,2017-06-09 13:12:22,1
156,West Chester Liberty Lifestyle,Dr. Eric Haaff talks about today's world of urology.,"<div>
	Dr. Eric Haaff talks with West Chester &amp; Liberty Lifestyle editors about today&#39;s world of urology...signs to watch for and how common problems are treated.&nbsp;</div>
<div>
	&nbsp;</div>
<div>
	The Urology Group has 12 offices throughout the Tristate, including four in the West Chester, Middletown, Oxford and Fairfield areas.&nbsp;</div>
<div>
	&nbsp;</div>
<div>
	Click image below to read full article.&nbsp;</div>
<p>
	<a href=""http://www.westchesterandlibertylifestyle.com/2017/06/28/ask-the-experts-the-urology-group/"" target=""_blank""><img alt="""" src=""/Media/930/News_WC_Liberty_July_2017_V2.jpg"" style=""width: 650px; height: 658px;"" /></a></p>
",2017/07/03/west-chester-liberty-lifestyle,2017-07-03 14:18:44,1
162,NKY Magazine - Doctors of Northern Kentucky,Our physicians are among the best in NKY,"<div>
	<span style=""font-size:14px;"">All six of The Urology Group&#39;s Northern Kentucky physicians were listed in this month&#39;s issue of NKY Magazine. They include:</span></div>
<div>
	&nbsp;</div>
<ul>
	<li>
		<a href=""http://urologygroup.com/meet-the-urology-group/christopher-cirulli/""><span style=""font-size:14px;""><span style=""text-align: left; color: rgb(29, 33, 41); text-transform: none; text-indent: 0px; letter-spacing: normal; font-family: Helvetica,Arial,sans-serif; font-style: normal; font-variant: normal; font-weight: 400; text-decoration: none; word-spacing: 0px; display: inline !important; white-space: normal; orphans: 2; float: none; -webkit-text-stroke-width: 0px; background-color: transparent;"">Dr. Christopher Cirulli</span></span></a></li>
	<li>
		<a href=""http://urologygroup.com/meet-the-urology-group/michael-dusing/""><span style=""font-size:14px;""><span style=""text-align: left; color: rgb(29, 33, 41); text-transform: none; text-indent: 0px; letter-spacing: normal; font-family: Helvetica,Arial,sans-serif; font-style: normal; font-variant: normal; font-weight: 400; text-decoration: none; word-spacing: 0px; display: inline !important; white-space: normal; orphans: 2; float: none; -webkit-text-stroke-width: 0px; background-color: transparent;"">Dr. Michael Dusing</span></span></a></li>
	<li>
		<a href=""http://urologygroup.com/meet-the-urology-group/brooke-edwards/""><span style=""font-size:14px;""><span style=""text-align: left; color: rgb(29, 33, 41); text-transform: none; text-indent: 0px; letter-spacing: normal; font-family: Helvetica,Arial,sans-serif; font-style: normal; font-variant: normal; font-weight: 400; text-decoration: none; word-spacing: 0px; display: inline !important; white-space: normal; orphans: 2; float: none; -webkit-text-stroke-width: 0px; background-color: transparent;"">Dr. Brooke Edwards</span></span></a></li>
	<li>
		<a href=""http://urologygroup.com/meet-the-urology-group/Robert-Larke/""><span style=""font-size:14px;""><span style=""text-align: left; color: rgb(29, 33, 41); text-transform: none; text-indent: 0px; letter-spacing: normal; font-family: Helvetica,Arial,sans-serif; font-style: normal; font-variant: normal; font-weight: 400; text-decoration: none; word-spacing: 0px; display: inline !important; white-space: normal; orphans: 2; float: none; -webkit-text-stroke-width: 0px; background-color: transparent;"">Dr. Robert Larke</span></span></a></li>
	<li>
		<a href=""http://urologygroup.com/meet-the-urology-group/b-robert-schwartz/""><span style=""font-size:14px;""><span style=""text-align: left; color: rgb(29, 33, 41); text-transform: none; text-indent: 0px; letter-spacing: normal; font-family: Helvetica,Arial,sans-serif; font-style: normal; font-variant: normal; font-weight: 400; text-decoration: none; word-spacing: 0px; display: inline !important; white-space: normal; orphans: 2; float: none; -webkit-text-stroke-width: 0px; background-color: transparent;"">Dr. Bob Schwartz</span></span></a></li>
	<li>
		<a href=""http://urologygroup.com/meet-the-urology-group/brian-shay/""><span style=""font-size:14px;""><span style=""text-align: left; color: rgb(29, 33, 41); text-transform: none; text-indent: 0px; letter-spacing: normal; font-family: Helvetica,Arial,sans-serif; font-style: normal; font-variant: normal; font-weight: 400; text-decoration: none; word-spacing: 0px; display: inline !important; white-space: normal; orphans: 2; float: none; -webkit-text-stroke-width: 0px; background-color: transparent;"">Dr. Brian Shay</span></span></a></li>
</ul>
<p>
	<a href=""https://issuu.com/cincyflip/docs/nkymagazine_winter2017"" target=""_blank""><img alt="""" src=""/Media/981/NKY_Mag_Cover.JPG"" style=""width: 325px; height: 416px;"" /></a></p>
",2017/11/02/nky-magazine,2017-11-02 07:44:52,1
157,LEAD/VENUE Magazine - Healthcare Leader Award,Dr. Brooke Edwards was named a 2017 Healthcare Leader by LEAD/VENUE Magazine,"<p>
	<a href=""http://www.leadcincinnati.com/Healthcare-Leadership-Awards/"" target=""_blank""><img alt="""" src=""/Media/931/2017_Healthcare-Leadership-Award_Article_2.jpg"" style=""width: 700px; height: 658px;"" /></a><a href=""http://www.leadcincinnati.com/Healthcare-Leadership-Awards/"" target=""_blank"">http://www.leadcincinnati.com/Healthcare-Leadership-Awards/</a></p>
",2017/07/06/lead-magazine-healthcare-leader-award,2017-07-06 08:13:23,1
158,NKY Tribune - Free Cancer Screenings,Removing barriers to better health for first responders,"<p>
	The Urology Group offered free prostate cancer screenings for Northern Kentucky first responders. This was in direct response to a study that shows an increase in the rate of prostate cancer diagnosis among fire fighters. The screening was held at the Edgewood Fire House on April 26. Another is planned for the Independence Fire House in June.&nbsp;</p>
<p>
	<img alt="""" src=""/Media/939/NKY Tribune_4_27_17_firefighter_screening.JPG"" style=""width: 650px; height: 700px;"" /></p>
",2017/04/27/nky-tribune-free-cancer-screenings,2017-04-27 10:01:31,1
159,Shape Magazine - Urine Color,Dr. Philip Buffington talks about urine colors and what they mean. ,"<p>
	Dr. Philip Buffington was recently interviewed by Shape Magazine about the various colors of urine and what they mean.&nbsp;</p>
<p>
	<a href=""http://www.shape.com/lifestyle/mind-and-body/what-urine-color-means-health"" target=""_blank"">Click image to read article.</a></p>
<p>
	<a href=""http://www.shape.com/lifestyle/mind-and-body/what-urine-color-means-health"" target=""_blank""><img alt="""" src=""/Media/958/News_Shape_Buffington_Urine_Color_Aug_2017.jpg"" style=""width: 700px; height: 1123px;"" /></a><a href=""http://www.shape.com/lifestyle/mind-and-body/what-urine-color-means-health"" target=""_blank"">http://www.shape.com/lifestyle/mind-and-body/what-urine-color-means-health</a></p>
",2017/08/28/shape-magazine-urine-color,2017-08-28 07:12:20,1
163,Enquirer - Dr. Malik UC Endowment,Dr. Malik spearheads $1mm gift to University of Cincinnati Islamic studies,"<p>
	The Urology Group&#39;s Dr. Inayat Malik, through the Islamic Center of Greater Cincinnati, is donating $1 million to the University of Cincinnati to increase understanding of the Islamic religion amid concerns about Islamophobia.&nbsp;</p>
<p>
	<img alt="""" src=""/Media/988/Cincinnati_Enquirer_UC Islam Article_11_28_2017_3.jpg"" style=""width: 700px; height: 673px;"" /></p>
",2017/11/28/enquirer-dr-malik-uc-endowment,2017-11-28 09:10:13,1
160,NKY Tribune - Immunotherapy Treatment,Drs. Gary Kirsh and Brooke Edwards share hopeful news for African Americans facing advanced prostate cancer,"<p>
	Drs. Gary Kirsh and Brooke Edwards share hopeful news for African Americans facing advanced prostate cancer​. An FDA-approved immunotheraphy has been shown to provide additional overall survival benefit of 9.3 months for African-American men with advanced prostate cancer.&nbsp;</p>
<p>
	<a href=""http://www.nkytribune.com/2017/09/life-extending-prostate-cancer-treatment-is-particularly-effective-for-african-american-men/"" target=""_blank"">Click here</a> to read full article.&nbsp;</p>
<p>
	<img alt="""" src=""/Media/970/NKY_Tribune_Immunotherapy_Sept_2017.png"" style=""width: 675px; height: 1146px;"" /></p>
<p>
	&nbsp;</p>
",2017/09/20/nky-tribune-immunotherapy-treatment,2017-09-20 09:57:15,1
161,WCPO - Prostate Cancer ,Dr. Gary Kirsh talks with WCPO about prostate cancer screening,"<p>
	In recognition of Prostate Cancer Awareness month, Dr. Gary Kirsh talks about the importance of screening as well as the change in mindset at the federal government about how often to test.&nbsp;</p>
<div>
	<iframe allowfullscreen="""" frameborder=""0"" height=""315"" src=""https://www.youtube.com/embed/dhx0PV2SWD4"" width=""560""></iframe>
	<div>
		&nbsp;</div>
</div>
<p>
	&nbsp;</p>
",2017/09/22/wcpo-prostate-cancer-,2017-09-22 09:31:17,1
164,WCPO - Movember Shave Off 2017,Dr. Stephen Kappa talks about the importance of discussing men's health issues. ,"<p>
	Physicians and staff from The Urology Group marked the end of their Movember &quot;Grow &amp; Give&quot; campaign to raise awareness of prostate cancer. The event took place at Listermann Brewing Co. with support from Dendron Pharmaceuticals.&nbsp;</p>
<p>
	Dr. Stephen Kappa talked to the media about the importance of screening.&nbsp;</p>
<p>
	<iframe allow=""encrypted-media"" allowfullscreen="""" frameborder=""0"" gesture=""media"" height=""315"" src=""https://www.youtube.com/embed/h_AaKEYikX8?rel=0"" width=""560""></iframe></p>
",2017/11/28/wcpo-movember-shave-off-2017,2017-11-28 16:03:21,1
165,Are Bidets Making a Comeback?,There are considerations from health to environment when it comes to the use of bidets for hygiene. ,"<p>
	Dr. Philip Buffington is quoted in this interesting article from The Guardian,&nbsp;<span style=""display: inline !important; float: none; background-color: transparent; color: rgb(34, 34, 34); direction: ltr; font-family: arial,sans-serif; font-size: 12.8px; font-style: normal; font-variant: normal; font-weight: 400; letter-spacing: normal; orphans: 2; text-align: left; text-decoration: none; text-indent: 0px; text-transform: none; -webkit-text-stroke-width: 0px; white-space: normal; word-spacing: 0px;"">the most popular UK newspaper website an 5th most popular in the world.&nbsp;</span></p>
<p>
	<a href=""https://www.theguardian.com/lifeandstyle/shortcuts/2018/feb/11/the-bottom-line-why-its-time-the-bidet-made-a-comeback"" target=""_blank""><img alt="""" src=""/Media/998/The_Guardian_article_bidets_Buffington_feb_2018.jpg"" style=""width: 650px; height: 847px;"" /></a></p>
",2018/02/13/are-bidets-making-a-come-back-,2018-02-13 13:55:27,1
166,Kirsh testified before Ways and Means Committee,View Dr. Kirsh's testimony around modernizing the Stark Law.,"<p>
	Dr. Gary Kirsh, president of The Urology Group, testified before Congress on July 27, 2018 on Modernizing Stark Law to ensure the successful transition in teh Medicare Program.&nbsp;</p>
<p>
	Watch Dr. Kirsh&#39;s testimony on the link below.&nbsp;</p>
<p>
	Here is a link to his opening remarks:&nbsp;&nbsp;https://waysandmeans.house.gov/wp-content/uploads/2018/07/20180717HL-Kirsh-Testimony.pdf</p>
<p>
	<iframe allow=""autoplay; encrypted-media"" allowfullscreen="""" frameborder=""0"" height=""315"" src=""https://www.youtube.com/embed/WUZvSrVot5U"" width=""560""></iframe></p>
",2018/07/30/kirsh-testified-before-ways-and-means-committee,2018-07-30 20:24:15,1
167,FOX News – Korean War Veteran Event,FOX News Interviews Korean War Veteran about is experiences. ,"<p>
	<span style=""margin: 0px; color: rgb(34, 34, 34); font-family: &quot;Arial&quot;,sans-serif; font-size: 9.5pt;"">Bill Bross, Korean War veteran talks about his experiences in the war before he attended an event, sponsored by The Urology Group and General Electric to mark the 65<sup>th</sup> Anniversary of the Korean War Armistice on July 27, 2018. </span></p>
<p>
	Click image to watch interview.&nbsp;</p>
<p>
	<a href=""http://video.foxnews.com/v/5814662809001/?#sp=show-clips"" target=""_blank""><img alt="""" src=""/Media/1036/FOX_NewsBill_Bross_Interview.JPG"" /></a></p>
",2018/07/30/fox-news-korean-war-veteran-event,2018-07-30 20:53:44,1
168,WKRC-TV covers Korean War Armistice Event,WKRC-TV Interviews local veterans at event in Evendale.,"<p>
	K<span style=""color: rgb(34, 34, 34); font-family: &amp;quot;Arial&amp;quot;,sans-serif; font-size: 12.66px; margin-bottom: 0px; margin-left: 0px; margin-right: 0px; margin-top: 0px;"">orean War veterans talk to WKRC about their experiences during the war at an event sponsored by The Urology Group and General Electric to mark the 65<sup>th</sup> Anniversary of the Korean War Armistice on July 27, 2018. </span></p>
<p style=""background-color: transparent; color: rgb(0, 0, 0); font-family: &amp;quot;myriad-pro&amp;quot;,helvetica,arial,sans-serif; font-size: 13.06px; font-style: normal; font-variant: normal; font-weight: 400; letter-spacing: normal; line-height: 20.9px; margin-bottom: 15px; margin-left: 0px; margin-right: 0px; margin-top: 0px; orphans: 2; text-align: left; text-decoration: none; text-indent: 0px; text-transform: none; -webkit-text-stroke-width: 0px; white-space: normal; word-spacing: 0px;"">
	Click image to link to full story.&nbsp;</p>
<p>
	<span style=""margin: 0px; color: rgb(34, 34, 34); font-family: &quot;Arial&quot;,sans-serif; font-size: 9.5pt;""><a href=""https://local12.com/news/local/local-korean-war-vets-remembered-in-evendale"" target=""_blank""><img alt="""" src=""/Media/1037/Korean_War_event_7_27_18_WKRCTV_TEASER.png.jpg"" style=""width: 600px; height: 706px;"" /></a></span></p>
",2018/07/30/wkrc-tv-covers-korean-war-armistice-event,2018-07-30 21:02:26,1
